tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06009000124,Calaveras County,6795,4915,1172,True
06009000302,Calaveras County,5661,1416,4245,False
06093000901,Siskiyou County,7307,3783,3373,True
06053011002,Monterey County,7500,245,3140,False
06053011306,Monterey County,4628,3279,1349,True
06061021326,Placer County,4364,761,3603,False
06107002701,Tulare County,3653,2566,1087,True
06107000101,Tulare County,8122,1646,749,True
06107000203,Tulare County,9660,2737,1200,True
06107001102,Tulare County,7152,540,869,False
06075017803,San Francisco County,22727,15114,5358,True
06075061502,San Francisco County,33482,12543,19733,False
06075010202,San Francisco County,43467,18625,2125,True
06075061101,San Francisco County,21087,7764,13323,False
06075012204,San Francisco County,32666,15210,17456,False
06075010701,San Francisco County,36367,11106,6189,True
06075012203,San Francisco County,37279,18091,19188,False
06075013402,San Francisco County,11704,4713,6051,False
06075020201,San Francisco County,15756,3475,4610,False
06037132302,Los Angeles County,18219,15484,2735,True
06037232402,Los Angeles County,13258,8979,3428,True
06037231601,Los Angeles County,45194,9533,6249,True
06037276101,Los Angeles County,25795,10686,15109,False
06037270102,Los Angeles County,37007,1661,13075,False
06037270101,Los Angeles County,35137,15788,11060,True
06037267202,Los Angeles County,15526,4374,1207,True
06037206052,Los Angeles County,40433,19877,1632,True
06037267101,Los Angeles County,25834,14711,11123,True
06037209201,Los Angeles County,25103,8123,11754,False
06037265522,Los Angeles County,39447,16901,1236,True
06037214505,Los Angeles County,21906,5443,16463,False
06037199802,Los Angeles County,34301,9555,19752,False
06037401707,Los Angeles County,37376,17669,1148,True
06037431701,Los Angeles County,24291,5895,18396,False
06037554106,Los Angeles County,22414,11699,10715,True
06037503705,Los Angeles County,24169,17163,6782,True
06037115203,Los Angeles County,37516,19792,17724,True
06037910607,Los Angeles County,40585,16096,19880,False
06037900807,Los Angeles County,43067,10917,19073,False
06037910719,Los Angeles County,41035,5406,18826,False
06037143605,Los Angeles County,29981,11382,5437,True
06037189502,Los Angeles County,10435,5107,1560,True
06037431004,Los Angeles County,17329,2826,12421,False
06037431003,Los Angeles County,18018,9325,8693,True
06037403305,Los Angeles County,28402,13686,14716,False
06037267406,Los Angeles County,29226,7721,8373,False
06037301901,Los Angeles County,43675,17127,6656,True
06037620704,Los Angeles County,16187,9286,6901,True
06037125102,Los Angeles County,36552,5917,9429,False
06037310705,Los Angeles County,28933,16795,12138,True
06037555105,Los Angeles County,40298,19344,18432,True
06037602801,Los Angeles County,36389,16476,19913,False
06037276607,Los Angeles County,40732,8137,18347,False
06037243001,Los Angeles County,23231,14891,8340,True
06037408213,Los Angeles County,28563,8967,13415,False
06037232702,Los Angeles County,22650,12916,9734,True
06037234302,Los Angeles County,38613,3494,13677,False
06037265203,Los Angeles County,23268,13330,6179,True
06037543305,Los Angeles County,32286,7610,7430,True
06037602105,Los Angeles County,44922,14828,11145,True
06037501200,Los Angeles County,36497,7488,4850,True
06037406101,Los Angeles County,31526,6078,13168,False
06037480102,Los Angeles County,34794,6448,18563,False
06037503104,Los Angeles County,33861,10074,7406,True
06037482521,Los Angeles County,36823,9800,15083,False
06037578100,Los Angeles County,39406,11340,2382,True
06077005125,San Joaquin County,4311,919,3392,False
06077001300,San Joaquin County,9511,519,4319,False
06077003210,San Joaquin County,5017,3402,1608,True
06077003900,San Joaquin County,8370,867,2144,False
06077001600,San Joaquin County,4609,1864,2745,False
06077000300,San Joaquin County,9286,4705,4581,True
06077001200,San Joaquin County,8398,2393,4937,False
06077003306,San Joaquin County,8258,2808,1000,True
06013389100,Contra Costa County,6856,2109,341,True
06013359204,Contra Costa County,7880,2485,4368,False
06013369001,Contra Costa County,1171,263,564,False
06013375000,Contra Costa County,7437,4895,2542,True
06013383000,Contra Costa County,6833,2455,4378,False
06013314102,Contra Costa County,8461,2657,645,True
06013345105,Contra Costa County,5219,3935,693,True
06013331000,Contra Costa County,5463,3904,1559,True
06013333101,Contra Costa County,5245,2701,2544,True
06085512031,Santa Clara County,35911,1016,4191,False
06085512022,Santa Clara County,38160,7272,17955,False
06085512053,Santa Clara County,17484,7172,10312,False
06085511905,Santa Clara County,29569,19663,9906,True
06085507806,Santa Clara County,37790,18159,19631,False
06085506606,Santa Clara County,28472,17462,9080,True
06085509202,Santa Clara County,23999,15916,8083,True
06085505500,Santa Clara County,27614,10223,5940,True
06085504101,Santa Clara County,33758,4456,8788,False
06085503511,Santa Clara County,33082,3711,12280,False
06085503211,Santa Clara County,30620,17531,13089,True
06085503508,Santa Clara County,34336,17749,16587,True
06085503217,Santa Clara County,19217,5531,13686,False
06085504320,Santa Clara County,43098,6510,9964,False
06085504422,Santa Clara County,44261,11759,6439,True
06085511000,Santa Clara County,47533,14279,7511,True
06085510802,Santa Clara County,49251,18630,3376,True
06085509802,Santa Clara County,36182,12824,19211,False
06085509303,Santa Clara County,37125,7979,10832,False
06085501800,Santa Clara County,22999,7910,15089,False
06085501101,Santa Clara County,39964,6978,18153,False
06085508003,Santa Clara County,38548,10908,7303,True
06085504413,Santa Clara County,28408,10503,17905,False
06085513500,Santa Clara County,28953,13232,5583,True
06099003904,Stanislaus County,6734,3797,2937,True
06099002002,Stanislaus County,6802,3343,3459,False
06099001400,Stanislaus County,6348,2260,4088,False
06099002504,Stanislaus County,5841,138,2644,False
06099000909,Stanislaus County,5375,1356,3090,False
06099000806,Stanislaus County,8197,2296,3568,False
06099003908,Stanislaus County,7665,2808,401,True
06099004000,Stanislaus County,8027,746,4858,False
06099001700,Stanislaus County,9289,761,4430,False
06013317000,Contra Costa County,7605,3968,3637,True
06013345102,Contra Costa County,5058,382,3778,False
06013302007,Contra Costa County,4843,4283,560,True
06013385200,Contra Costa County,4392,2568,1824,True
06013388000,Contra Costa County,3457,2843,614,True
06001410400,Alameda County,9394,1753,2166,False
06001436900,Alameda County,3964,2560,1404,True
06001441401,Alameda County,7795,3400,461,True
06001405200,Alameda County,7853,3827,1384,True
06001402700,Alameda County,2503,548,1955,False
06001441602,Alameda County,8533,3662,2620,True
06019002400,Fresno County,5595,1528,4067,False
06019003805,Fresno County,6945,1022,3237,False
06019002701,Fresno County,5726,2647,3079,False
06019002501,Fresno County,3149,413,2713,False
06019005508,Fresno County,3583,2356,1137,True
06019005504,Fresno County,6817,2734,4083,False
06019004704,Fresno County,5219,3995,1224,True
06001406100,Alameda County,3783,2279,1504,True
06001406300,Alameda County,5751,1143,2029,False
06001406900,Alameda County,2254,326,1928,False
06001407200,Alameda County,8409,2123,2552,False
06001437200,Alameda County,6391,4383,1180,True
06001438300,Alameda County,5710,2420,3290,False
06001430900,Alameda County,8113,3392,4721,False
06001450400,Alameda County,7578,4531,3047,True
06001450605,Alameda County,5596,2913,2683,True
06001402400,Alameda County,4052,693,3359,False
06001401600,Alameda County,5364,4601,763,True
06001402600,Alameda County,9824,641,3074,False
06001423602,Alameda County,2697,2166,531,True
06019005203,Fresno County,5969,4378,1306,True
06019005304,Fresno County,2681,930,1751,False
06019006501,Fresno County,3485,2910,575,True
06019007700,Fresno County,6292,1936,4356,False
06019001202,Fresno County,2869,759,2110,False
06019001411,Fresno County,9090,1833,2225,False
06019004302,Fresno County,4971,174,4797,False
06019004901,Fresno County,3971,936,599,True
06019005701,Fresno County,8829,2197,3796,False
06019000200,Fresno County,6897,2857,4020,False
06001403100,Alameda County,8686,2000,2710,False
06001421900,Alameda County,7400,4086,1549,True
06001423800,Alameda County,9238,4776,2103,True
06001400500,Alameda County,3306,803,2503,False
06001401000,Alameda County,7911,4833,3078,True
06001443001,Alameda County,6243,3484,2759,True
06001423200,Alameda County,6102,4383,1719,True
06001410200,Alameda County,7368,1531,975,True
06001405800,Alameda County,5213,2561,1465,True
06001410300,Alameda County,9935,262,2074,False
06001451501,Alameda County,3791,369,731,False
06001437400,Alameda County,6924,3571,3353,True
06085509109,Santa Clara County,39782,10833,8896,True
06085508601,Santa Clara County,37972,17965,10032,True
06085508404,Santa Clara County,35508,6347,3643,True
06085507808,Santa Clara County,45785,19681,18258,True
06085504806,Santa Clara County,43328,16892,15531,True
06085505402,Santa Clara County,22073,5000,15289,False
06085505401,Santa Clara County,18733,16562,2171,True
06063000100,Plumas County,6091,3826,1043,True
06105000200,Trinity County,6842,1549,3837,False
06065042010,Riverside County,8419,4059,4360,False
06065041404,Riverside County,7522,3752,3770,False
06065043218,Riverside County,4490,2452,2038,True
06065043308,Riverside County,9062,4579,2031,True
06065043315,Riverside County,7088,524,4824,False
06065043703,Riverside County,8375,994,697,True
06065041804,Riverside County,7224,2436,4788,False
06065043807,Riverside County,5959,2190,3769,False
06065044102,Riverside County,5124,1733,1617,True
06065044300,Riverside County,5325,3688,1637,True
06065031701,Riverside County,3637,197,3315,False
06065031703,Riverside County,8040,3257,4783,False
06065031501,Riverside County,9035,4766,710,True
06065042408,Riverside County,4344,2390,1954,True
06065044602,Riverside County,5555,2179,2424,False
06065041002,Riverside County,9869,1191,2891,False
06065041403,Riverside County,3656,2775,881,True
06065040502,Riverside County,8048,3148,2205,True
06065044702,Riverside County,6855,4642,2213,True
06065045501,Riverside County,6379,4070,2091,True
06065044804,Riverside County,9759,1677,1111,True
06065045110,Riverside County,6883,4969,1914,True
06065044000,Riverside County,7244,2526,4502,False
06065040603,Riverside County,3864,3757,107,True
06065043309,Riverside County,8587,2655,575,True
06081601605,San Mateo County,5916,2311,584,True
06081609900,San Mateo County,7739,4754,2385,True
06081612500,San Mateo County,8288,4663,3625,True
06081608001,San Mateo County,3382,3024,358,True
06081608200,San Mateo County,6233,1998,4235,False
06081610602,San Mateo County,7129,3076,2367,True
06081609400,San Mateo County,3700,712,787,False
06081600900,San Mateo County,4190,712,2407,False
06081604200,San Mateo County,7633,3113,1881,True
06081605400,San Mateo County,6406,2691,2796,False
06081601604,San Mateo County,7683,674,2010,False
06081604000,San Mateo County,5608,3704,769,True
06047002201,Merced County,4864,1383,1023,True
06047000802,Merced County,3323,1629,1694,False
06047000901,Merced County,8938,3811,1660,True
06047002301,Merced County,6774,2500,2343,True
06079012302,San Luis Obispo County,5208,2039,3169,False
06079010504,San Luis Obispo County,7288,326,3647,False
06079011300,San Luis Obispo County,5152,1495,3657,False
06075030800,San Francisco County,35129,1645,17299,False
06075035201,San Francisco County,35090,14675,19888,False
06075047600,San Francisco County,48732,17087,14537,True
06035040100,Lassen County,9846,687,4671,False
06035040200,Lassen County,9677,4179,3448,True
06035040304,Lassen County,6799,3931,1341,True
06039000604,Madera County,8881,1080,1798,False
06039000102,Madera County,6929,2693,4236,False
06075022802,San Francisco County,20663,14230,6433,True
06075026003,San Francisco County,38866,8096,19710,False
06075023200,San Francisco County,27108,10087,17021,False
06075011300,San Francisco County,27038,7980,19058,False
06075013500,San Francisco County,19072,8950,10122,False
06075016000,San Francisco County,17576,2089,5578,False
06075016900,San Francisco County,14127,11487,1155,True
06075020500,San Francisco County,19037,11693,7344,True
06075021600,San Francisco County,43547,4830,10046,False
06075022803,San Francisco County,30215,10794,1441,True
06075025403,San Francisco County,27424,15478,5628,True
06075026301,San Francisco County,28860,10528,18332,False
06007000202,Butte County,8679,559,4746,False
06007000800,Butte County,5925,4038,1887,True
06007000102,Butte County,7874,2357,1238,True
06007000603,Butte County,5241,2554,1566,True
06023001200,Humboldt County,4174,1477,2697,False
06023000500,Humboldt County,7455,2759,4696,False
06041126100,Marin County,9531,3718,4017,False
06101050604,Sutter County,6126,695,2004,False
06101050102,Sutter County,8972,523,4465,False
06101050301,Sutter County,6707,1850,4857,False
06115040600,Yuba County,8466,4188,4278,False
06053001600,Monterey County,8289,3046,1549,True
06053010605,Monterey County,5894,2431,2320,True
06053000300,Monterey County,7738,2910,4828,False
06053013500,Monterey County,8072,4982,3090,True
06027000400,Inyo County,7655,4593,1243,True
06087121401,Santa Cruz County,4383,1560,2823,False
06087120500,Santa Cruz County,2831,364,2467,False
06087122100,Santa Cruz County,7316,3547,1862,True
06059042312,Orange County,1254,167,1087,False
06059075806,Orange County,8304,4108,3298,True
06059075514,Orange County,7514,4890,2624,True
06059075513,Orange County,9777,2579,1793,True
06059075505,Orange County,5654,878,4689,False
06059075816,Orange County,2208,760,1448,False
06059052411,Orange County,9991,4040,2086,True
06059042330,Orange County,8351,2144,3616,False
06059074107,Orange County,9750,1076,4677,False
06059052526,Orange County,5863,2627,3236,False
06059052423,Orange County,7968,442,1547,False
06059075202,Orange County,7081,3759,626,True
06037570003,Los Angeles County,47856,13946,17789,False
06037570902,Los Angeles County,26633,15868,10765,True
06037572201,Los Angeles County,35483,13466,19230,False
06037603102,Los Angeles County,22862,11587,1771,True
06037620001,Los Angeles County,27070,17300,9770,True
06037553802,Los Angeles County,16093,14803,1193,True
